,date,start_time,team1,team2,team1_score,team2_score,first_half_score
2668,2021-04-24,10:30,O. Nuggets,W. Saints,73,95,
2669,2021-04-24,07:35,H. Dragonflies,Shiga L-Stars,80,88,İY 29-44
2670,2021-04-24,08:05,SeaHorses,Shimane SM,102,106,İY 40-40
2671,2021-04-24,09:05,Chiba Jets,Yokohama BC,91,83,İY 42-32
2672,2021-04-24,09:05,Toyota Alvark,Akita NH,90,77,İY 44-40
2673,2021-04-24,09:05,Dolphins,Shinshu BW,,,
2674,2021-04-24,10:05,Tochigi Brex,Brave Thunders,57,58,İY 26-27
2675,2021-04-24,11:05,Sun Rockers,Levanga,92,64,İY 45-32
2676,2021-04-24,11:05,Niigata Abirex,Toyama Grouses,85,83,İY 37-36
2677,2021-04-24,11:05,NeoPhoenix,Osaka Evessa,101,105,İY 41-40
2678,2021-04-24,00:00,Corrientes,Regatas,94,92,İY 34-29
2679,2021-04-24,02:00,Cruzes,Unifacisa,84,95,İY 44-51
2680,2021-04-24,22:00,Corinthians,Pato Basquete,89,84,İY 46-44
2681,2021-04-24,10:00,Taiwan Beer,Kinmen,82,95,İY 44-48
2682,2021-04-24,12:00,Bank of Taiwan,Luxgen Dinos,67,75,İY 26-31
2683,2021-04-24,19:00,Zlatorog Lasko,Triglav,79,71,İY 45-31
2684,2021-04-24,19:00,Sentjur,Hopsi Polzela,93,75,İY 50-34
2685,2021-04-24,19:00,Cedevita,Krka,99,72,İY 50-43
2686,2021-04-24,20:00,KK Rogaska,Podcetrtek,95,75,İY 48-27
2687,2021-04-24,02:00,Pergamino Basket,Club Social y Deportivo Colón,78,72,İY 35-27
2688,2021-04-24,00:00,CR Los Indios de Moreno,Banco Provincia,100,85,İY 55-45
2689,2021-04-24,13:00,Prinemanie,Grodno-93,88,106,İY 39-56
2690,2021-04-24,02:00,Novo Basquete,ABJ,72,84,İY 38-37
2691,2021-04-24,19:00,Rapla KK,Tartu,83,55,İY 44-30
2692,2021-04-24,08:00,Ulsan,Anyang KGC,71,73,İY 40-39
2693,2021-04-24,20:00,CB La Matanza,Estudio,82,85,İY 44-44
2694,2021-04-24,20:00,Calvo Basket Xiria,Porrino,61,65,İY 29-31
2695,2021-04-24,21:00,Gijon,Club Baloncesto Base Costa Ártabra,84,60,İY 40-26
2696,2021-04-24,21:00,CDB Huelva la Luz,Andujar,73,70,İY 42-28
2697,2021-04-24,20:00,La Flecha,Cantbasket 04,67,65,İY 35-34
2698,2021-04-24,20:00,Burgos II,Valladolid,63,71,İY 33-36
2699,2021-04-24,21:00,Pozuelo,Distrito Olímpico,65,55,İY 28-18
2700,2021-04-24,17:45,Barcelona II,Iraurgi,63,66,İY 27-26
2701,2021-04-24,19:00,Marbella,Albacete,87,65,İY 43-35
2702,2021-04-24,20:00,Navarra,Estela,50,63,İY 29-30
2703,2021-04-24,21:30,Valencia (K),UNI Girona (K),87,74,İY 33-38
2704,2021-04-24,17:04,Lulea,Jamtland,61,84,İY 32-44
2705,2021-04-24,19:04,Boras,Nassjö,82,94,İY 43-41
2706,2021-04-24,19:00,Novipiù JB Monferrato,Latina,70,69,İY 38-37
2707,2021-04-24,18:00,Urania,Chieti,73,70,İY 36-44
2708,2021-04-24,20:00,Ponzano (K),Udine (K),38,62,İY 19-34
2709,2021-04-24,22:00,Castelnuovo(K),Alpo 99 (K),51,72,İY 18-31
2710,2021-04-24,15:30,Pallacanestro Femminile Firenze,Virtus (K),76,43,İY 38-18
2711,2021-04-24,08:00,Otsuka Alphas,C. Ibaraki,105,103,İY 43-36
2712,2021-04-24,08:00,Trains,Swoops,65,88,İY 26-42
2713,2021-04-24,18:00,KK Gornik,Wrocław,63,83,İY 31-41
2714,2021-04-24,21:00,Sport Lisboa e Benfica,Oliveirense,88,89,İY 45-40
2715,2021-04-24,13:00,Benfica (K),Quinta (K),64,69,İY 26-31
2716,2021-04-24,18:00,U. Sportiva(K),Vitoria (K),60,54,İY 31-25
2717,2021-04-24,15:00,UMMC (K),Dynm Kursk (K),90,73,İY 50-35
2718,2021-04-24,12:00,Rostov Don (K),Kursk II (K),79,68,İY 43-48
2719,2021-04-24,15:00,Petersburg (K),Samara (K),59,71,İY 29-35
2720,2021-04-24,17:00,Rivne,BC Zhytomyr,98,78,İY 44-37
2721,2021-04-24,17:00,KDPU,Khimik II,95,59,İY 59-25
2722,2021-04-24,18:00,Politekhnik,Odessa,83,87,İY 36-47
2723,2021-04-24,17:05,Guayana,Supersónicos de Miranda,91,85,İY 40-32
2724,2021-04-24,20:05,Cangrejeros de Monagas,Aragua,56,55,İY 26-27
2725,2021-04-24,14:00,PAOK (K),Olympiakos Piraeus,63,70,İY 28-34
2726,2021-04-23,20:00,PBK CSKA Moskva,Fenerbahçe,78,67,İY 50-42
2727,2021-04-23,22:00,FC Barcelona Lassa Bàsquet,BK Zenit Saint Petersburg,81,78,İY 38-29
2728,2021-04-23,16:00,Galatasaray Spor Kulübü,Nesibe Aydın Spor Kulübü,68,71,İY 30-24
2729,2021-04-23,02:00,Boston,Phoenix,99,86,İY 53-37
2730,2021-04-23,02:00,Orlando,New Orleans,100,135,İY 52-74
2731,2021-04-23,02:00,Milwaukee,Philadelphia,124,117,İY 77-60
2732,2021-04-23,03:30,San Antonio,Detroit,106,91,İY 57-47
2733,2021-04-23,04:00,Chicago,Charlotte,108,91,İY 58-44
2734,2021-04-23,04:30,Dallas,LA Lakers,115,110,İY 62-51
2735,2021-04-23,15:00,Parma Basket,Ironi N. Ziona,80,81,İY 50-46
2736,2021-04-23,18:00,Oradea,Stal Ostrow,66,77,İY 32-43
2737,2021-04-23,20:00,Levallois,Le Mans,101,92,İY 40-37
2738,2021-04-23,21:00,Orleans,Nanterre,89,98,İY 54-33
2739,2021-04-23,21:00,Bourg Basket,Élan Sportif Chalonnais,88,85,İY 46-44
2740,2021-04-23,21:00,Boulazac,Cholet Basket,77,83,İY 29-45
2741,2021-04-23,22:00,SIG Basket Strasbourg,AS Monaco,70,82,İY 46-39
2742,2021-04-23,20:00,Hamburg Towers,Würzburg,95,83,İY 50-44
2743,2021-04-23,12:30,NZ Breakers,Cairns Taipans,68,70,İY 25-39
2744,2021-04-23,14:30,Perth Wildcats,Bullets,92,74,İY 45-36
2745,2021-04-23,14:00,EGO Spor Kulübü,Ted Ankara,56,65,İY 38-24
2746,2021-04-23,17:00,Mersin Gel.(K),High Touch Hedef Takım,85,78,İY 42-37
2747,2021-04-23,20:00,Real Canoe NC,Tizona,90,82,İY 55-37
2748,2021-04-23,21:00,Penas Huesca,Melilla,81,70,İY 41-38
2749,2021-04-23,20:00,Bahia San Agustin,Leyma Coruna,65,75,İY 26-37
2750,2021-04-23,20:30,Amics Castello,Palencia,87,76,İY 41-44
2751,2021-04-23,20:00,Scorchers,Sharks,78,86,İY 44-34
2752,2021-04-23,21:00,Wolves,Eagles,92,87,İY 40-46
2753,2021-04-23,21:30,Bristol Flyers,Raiders,75,96,İY 47-64
2754,2021-04-23,21:30,Riders,Glasgow Rocks,93,67,İY 51-42
2755,2021-04-23,18:00,Nancy Basket,Saint Chamond,92,88,İY 42-44
2756,2021-04-23,20:00,Blois 41,Saint Quentin,94,91,İY 52-49
2757,2021-04-23,20:00,Hermine,Poitiers,86,69,İY 45-46
2758,2021-04-23,14:35,ZJ Gold Bulls,LF Leopards,117,122,İY 58-65
2759,2021-04-23,00:05,Esgrima,Boca Juniors,70,78,
2760,2021-04-23,21:30,I. Atletico Central Cordoba,Almagro,78,98,İY 29-37
2761,2021-04-23,02:00,Pato Basquete,Corinthians,61,90,İY 27-41
2762,2021-04-23,23:00,Bauru,Caxias,74,73,İY 31-38
2763,2021-04-23,13:00,Luxgen Dinos,Taiwan Beer,83,61,İY 47-37
2764,2021-04-23,15:00,Pauian Archiland Basketball Team,Bank of Taiwan,85,77,İY 41-31
2765,2021-04-23,19:00,Osijek,Puntamika,70,80,İY 35-39
2766,2021-04-23,19:00,BK Samara,Uralmash,84,85,İY 40-53
2767,2021-04-23,16:00,Temp,Runa,68,78,İY 39-40
2768,2021-04-23,18:00,Košarkaški klub Podgorica,Spars,64,72,İY 32-46
2769,2021-04-23,21:30,Belfius Mons Hainaut,Leuven Bears,63,69,İY 29-33
2770,2021-04-23,02:00,Londrina,Novo Basquete,61,73,İY 34-31
2771,2021-04-23,20:00,Londrina,Associação Desportiva e Recreativa Maringá,86,60,İY 37-26
2772,2021-04-23,23:00,Stock Med/U. Corinthians,Brusque,87,78,İY 41-30
2773,2021-04-23,18:00,Tartu,Rapla KK,54,74,İY 26-36
2774,2021-04-23,19:00,SOM Boulogne,Chartres,93,90,İY 46-47
2775,2021-04-23,13:00,Jeonju KCC,Incheon ET,92,74,İY 41-49
2776,2021-04-23,21:00,Burgos II,Tormes,78,82,İY 37-40
2777,2021-04-23,18:04,Södertalje,Umea BBK,82,69,İY 26-35
2778,2021-04-23,19:04,Norrköping,Köping Stars,86,76,İY 41-39
2779,2021-04-23,23:15,Keflavik,Stjarnan,100,81,İY 59-41
2780,2021-04-23,11:00,Tokyo,Aw Areions,58,79,İY 27-42
2781,2021-04-23,12:30,Trains,Swoops,70,61,İY 27-24
2782,2021-04-23,20:30,Porto,CAB Madeira,105,53,İY 54-30
2783,2021-04-23,21:00,Imortal,Lusitania,94,81,İY 49-46
2784,2021-04-23,22:30,Ovarense,Esgueira,75,82,İY 35-33
2785,2021-04-23,17:00,UMMC (K),Dynm Kursk (K),89,81,İY 54-41
2786,2021-04-23,18:00,BK Khimik,Ternopil,97,83,İY 51-47
2787,2021-04-23,19:00,Kyiv Basket,MBK Mykolaiv,80,68,İY 38-27
2788,2021-04-23,21:05,Condores de Zulia,Cangrejeros de Monagas,81,73,İY 38-36
2789,2021-04-23,23:45,Aragua,Margarita,59,76,İY 24-43
2790,2021-04-22,20:00,Anadolu Efes Spor Kulübü,Real Madrid,91,68,İY 44-32
2791,2021-04-22,21:45,Olimpia Milano,FC Bayern München,80,69,İY 47-29
2792,2021-04-22,02:00,Cleveland,Chicago,121,105,İY 61-44
2793,2021-04-22,02:00,Indiana,Oklahoma,122,116,İY 67-57
2794,2021-04-22,02:00,Philadelphia,Phoenix,113,116,İY 54-54
2795,2021-04-22,02:00,Toronto,Brooklyn,114,103,İY 56-58
2796,2021-04-22,02:00,Washington,Golden State,118,114,İY 60-58
2797,2021-04-22,03:00,New York,Atlanta,137,127,İY 67-69
2798,2021-04-22,03:00,Houston,Utah,89,112,İY 43-61
2799,2021-04-22,03:30,Dallas,Detroit,127,117,İY 67-58
2800,2021-04-22,03:30,San Antonio,Miami,87,107,İY 53-51
2801,2021-04-22,05:00,LA Clippers,Memphis,117,105,İY 53-62
2802,2021-04-22,05:00,Portland,Denver,105,106,İY 57-60
2803,2021-04-22,05:00,Sacramento,Minnesota,128,125,İY 70-59
2804,2021-04-22,20:15,ALBA Berlin,Braunschweig,82,87,İY 36-34
2805,2021-04-22,15:30,BC Enisey Krasnoyarsk,BC UNICS Kazan,77,84,İY 33-47
2806,2021-04-22,18:00,BC Astana,Zielona Gora,88,82,İY 39-37
2807,2021-04-22,12:30,SE Melbourne,Sydney Kings,81,101,İY 35-38
2808,2021-04-22,19:20,Hapoel Haifa,Hapoel Elyon,68,83,İY 32-44
2809,2021-04-22,21:15,Hapoel Holon,Rishon LeZion,99,94,İY 55-50
2810,2021-04-22,21:30,Legia Warszawa,Slask Wroclaw,84,72,İY 36-37
2811,2021-04-22,18:50,BC Žalgiris Kaunas,Dzukija Alytus,92,68,İY 56-24
2812,2021-04-22,19:00,Neptunas,BC CBet Prienai,92,81,İY 44-38
2813,2021-04-22,20:00,Phoenix,Glasgow Rocks,85,69,İY 47-35
2814,2021-04-22,21:00,Gries,Evreux,70,71,İY 38-42
2815,2021-04-22,14:35,SD Tigers,GS Tigers,112,118,İY 55-61
2816,2021-04-22,00:00,Almagro,I. Atletico Central Cordoba,103,76,İY 49-35
2817,2021-04-22,21:30,Comunicaciones,Quimsa,80,90,İY 38-42
2818,2021-04-22,01:00,Unifacisa,Cruzes,70,77,İY 28-35
2819,2021-04-22,23:00,Cearense,Franca,64,82,İY 38-39
2820,2021-04-22,19:00,Skrljevo,Split,77,71,İY 33-38
2821,2021-04-22,20:00,Zadar,GKK Sibenik,98,83,İY 49-47
2822,2021-04-22,19:00,Krka,KK Sencur,84,70,İY 43-38
2823,2021-04-22,20:00,Podcetrtek,Cedevita,57,73,İY 36-41
2824,2021-04-22,19:00,Kralovsti Soko,Decin,83,77,İY 45-35
2825,2021-04-22,19:00,Usti nad Labem,Turi Svitavy,74,74,İY 41-36
2826,2021-04-22,18:45,Kolin,CEZ Nymburk,74,99,İY 34-51
2827,2021-04-22,19:00,Opava,USK Praha,97,82,İY 50-33
2828,2021-04-22,20:00,Oberwart,Swans Gmunden,80,86,İY 42-54
2829,2021-04-22,20:00,Flyers Wels,Kapfenberg,74,83,İY 37-42
2830,2021-04-22,17:00,Sloboda Uzice,Studenski C,80,90,İY 38-54
2831,2021-04-22,20:00,Brusque,ABJ,89,69,İY 52-37
2832,2021-04-22,23:00,Associação Desportiva e Recreativa Maringá,Stock Med/U. Corinthians,41,71,İY 20-35
2833,2021-04-22,19:00,Chernomorets,Bultex 99,77,95,İY 36-47
2834,2021-04-22,19:00,Tallinna Kalev,Parnu,68,78,İY 35-28
2835,2021-04-22,13:00,Ulsan,Anyang KGC,67,75,İY 26-34
2836,2021-04-22,21:00,Gernika (K),P. Avenida (K),55,77,İY 29-45
2837,2021-04-22,19:04,Lulea,Jamtland,89,84,İY 42-34
2838,2021-04-22,21:04,Boras,Nassjö,96,88,İY 49-44
2839,2021-04-22,20:30,Sport Lisboa e Benfica,Oliveirense,95,89,İY 44-42
2840,2021-04-22,13:00,Taipower,Taiyuan Textile,50,57,İY 23-37
2841,2021-04-22,14:40,Cathay Life,Chunghua Telecom,90,36,İY 43-15
2842,2021-04-22,02:45,Indios de Caracas,Cangrejeros de Monagas,64,57,İY 38-30
2843,2021-04-22,21:05,Carabobo,Guayana,60,79,İY 31-42
2844,2021-04-22,23:45,Supersónicos de Miranda,Centauros de Portuguesa,58,68,İY 28-36
2845,2021-04-21,17:00,Darüşşafaka Spor Kulübü,Petkim Spor,99,78,İY 47-43
2846,2021-04-21,19:15,Büyükçekmece,Beşiktaş,89,104,İY 45-53
2847,2021-04-21,20:00,PBK CSKA Moskva,Fenerbahçe,92,76,İY 53-44
2848,2021-04-21,22:00,FC Barcelona Lassa Bàsquet,BK Zenit Saint Petersburg,74,76,İY 34-48
2849,2021-04-21,15:00,Semt77 Yalova,Balıkesir BŞB,72,62,İY 49-31
2850,2021-04-21,02:30,Atlanta,Orlando,112,96,İY 65-48
2851,2021-04-21,02:30,New York,Charlotte,109,97,İY 60-66
2852,2021-04-21,02:30,New Orleans,Brooklyn,129,134,İY 59-57
2853,2021-04-21,05:00,Portland,LA Clippers,112,113,İY 60-56
2854,2021-04-21,05:00,Sacramento,Minnesota,120,134,İY 74-74
2855,2021-04-21,19:30,Burgos,Zaragoza,95,98,İY 43-60
2856,2021-04-21,22:15,Tenerife,CB RETAbet Bilbao Berri Basket,86,67,İY 37-32
2857,2021-04-21,21:00,Virtus Bologna,Uni Treviso,97,68,İY 51-32
2858,2021-04-21,21:30,Dinamo Sassari,Trento,94,76,İY 45-39
2859,2021-04-21,20:00,Würzburg,Brose Baskets,82,78,İY 46-47
2860,2021-04-21,19:00,BC Tsmoki-Minsk,BC Khimki,65,81,İY 30-37
2861,2021-04-21,19:00,BC Kalev Cramo,Nizhny,86,84,İY 41-44
2862,2021-04-21,14:00,High Touch Hedef Takım,EGO Spor Kulübü,72,87,İY 39-38
2863,2021-04-21,14:00,Kadıköy İstanbul Spor Kulübü,Beylikdüzü,91,124,İY 51-54
2864,2021-04-21,17:00,Etimesgut Belediye Basketbol,Erzurum Büyükşehir Belediye Gençlik Spor Kulübü,100,72,İY 60-28
2865,2021-04-21,17:00,Ted Ankara,Mersin Gel.(K),80,87,İY 41-34
2866,2021-04-21,18:30,BC Siauliai,Pieno Pasvalys,103,90,İY 45-46
2867,2021-04-21,20:00,Lions,Riders,86,81,İY 42-36
2868,2021-04-21,14:35,LF Leopards,ZJ Gold Bulls,119,103,İY 59-45
2869,2021-04-21,11:30,Toyota Alvark,Yokohama BC,78,82,İY 43-27
2870,2021-04-21,13:05,Shinshu BW,Shiga L-Stars,,,
2871,2021-04-21,13:05,H. Dragonflies,Kyoto Hannaryz,,,
2872,2021-04-21,13:05,Chiba Jets,Levanga,99,46,İY 40-18
2873,2021-04-21,13:25,Tochigi Brex,Akita NH,104,73,İY 46-35
2874,2021-04-21,13:35,Ryukyu,Dolphins,85,87,İY 43-41
2875,2021-04-21,00:00,Quimsa,Comunicaciones,84,76,İY 48-32
2876,2021-04-21,21:30,Regatas,Corrientes,75,56,İY 35-28
2877,2021-04-21,22:00,Caxias,Bauru,65,75,İY 32-33
2878,2021-04-21,20:30,Dubrava,Cibona,73,109,İY 37-55
2879,2021-04-21,20:30,Sentjur,Triglav,74,64,İY 37-31
2880,2021-04-21,21:30,Helios Domzale,KK Rogaska,73,66,İY 34-30
2881,2021-04-21,03:00,Union,Echagüe,79,89,İY 36-45
2882,2021-04-21,17:30,Minskaja II(K),Viktoria,60,69,İY 25-40
2883,2021-04-21,13:00,Jeonju KCC,Incheon ET,85,75,İY 46-36
2884,2021-04-21,21:15,UNI Girona (K),Valencia (K),64,73,İY 34-28
2885,2021-04-21,19:04,Norrköping,Köping Stars,84,71,İY 32-41
2886,2021-04-21,21:04,Södertalje,Umea BBK,93,63,İY 50-29
2887,2021-04-21,18:15,Piero Manetti,Ferrara,88,82,İY 37-45
2888,2021-04-21,19:00,Lucca (K),Battipaglia (K,68,45,İY 41-22
2889,2021-04-21,19:00,Broni 93 (K),Dinamo Banco di Sardegna Sassari,67,64,İY 34-31
2890,2021-04-21,18:00,Rabotnicki,Vardar,92,72,İY 38-38
2891,2021-04-21,13:00,Taiyuan Textile,Cathay Life,63,77,İY 28-38
2892,2021-04-21,14:40,Chunghua Telecom,Taipower,56,50,İY 20-28
2893,2021-04-21,18:00,BK Khimik,Kyiv Basket,77,87,İY 34-47
2894,2021-04-21,18:30,Prometei,BK Kharkivski Sokoli,104,68,İY 59-32
2895,2021-04-21,19:00,Ternopil,Mavpi,88,79,İY 45-34
2896,2021-04-21,02:45,Margarita,Guayana,72,66,İY 41-37
2897,2021-04-21,23:05,Carabobo,Centauros de Portuguesa,74,66,İY 31-33
2898,2021-04-21,12:00,PAOK (K),Chania (K),86,56,İY 54-30
2899,2021-04-21,20:00,Zografou (K),Panathinaikos,44,68,İY 17-41
2900,2021-04-20,20:00,Anadolu Efes Spor Kulübü,Real Madrid,90,63,İY 44-40
2901,2021-04-20,21:45,Olimpia Milano,FC Bayern München,79,78,İY 27-44
2902,2021-04-20,02:00,Detroit,Cleveland,109,105,İY 62-53
2903,2021-04-20,02:30,Boston,Chicago,96,102,İY 48-42
2904,2021-04-20,02:30,Philadelphia,Golden State,96,107,İY 55-55
2905,2021-04-20,03:00,Indiana,San Antonio,109,94,İY 55-44
2906,2021-04-20,03:00,Miami,Houston,113,91,İY 54-55
2907,2021-04-20,03:00,Washington,Oklahoma,119,107,İY 64-58
2908,2021-04-20,03:00,Milwaukee,Phoenix,127,128,İY 54-55
2909,2021-04-20,04:00,Denver,Memphis,139,137,İY 56-60
2910,2021-04-20,05:00,LA Lakers,Utah,97,111,İY 42-52
2911,2021-04-20,19:00,Gravelines,Orleans,64,77,İY 30-49
2912,2021-04-20,19:00,Le Mans,Élan Sportif Chalonnais,98,78,İY 47-37
2913,2021-04-20,19:00,Le Portel,Boulazac,81,77,İY 33-45
2914,2021-04-20,20:00,Chorale Roanne,Chalons-Reims,98,83,İY 45-42
2915,2021-04-20,20:00,Asvel,Pau Orthez,106,90,İY 56-48
2916,2021-04-20,20:00,Levallois,AS Monaco,78,85,İY 38-49
2917,2021-04-20,21:00,Bourg Basket,Cholet Basket,93,61,İY 48-28
2918,2021-04-20,21:00,Dijon,Nanterre,78,67,İY 51-28
2919,2021-04-20,21:00,Limoges Cercle Saint-Pierre,SIG Basket Strasbourg,68,81,İY 35-37
2920,2021-04-20,13:00,BC UNICS Kazan,Parma Basket,69,51,İY 38-36
2921,2021-04-20,14:00,Kadıköy İstanbul Spor Kulübü,High Touch Hedef Takım,75,92,İY 39-55
2922,2021-04-20,16:30,Beylikdüzü,EGO Spor Kulübü,52,63,İY 29-31
2923,2021-04-20,15:00,Ted Ankara,Etimesgut Belediye Basketbol,85,72,İY 43-25
2924,2021-04-20,17:30,Mersin Gel.(K),Erzurum Büyükşehir Belediye Gençlik Spor Kulübü,58,65,İY 25-30
2925,2021-04-20,18:00,Hapoel Eilat,Ironi Nahariya,123,60,İY 64-24
2926,2021-04-20,15:00,Iraklis,Panathinaikos BC Superfoods,66,100,İY 36-50
2927,2021-04-20,19:30,Krka,KK Crvena Zvezda,57,98,İY 22-55
2928,2021-04-20,21:30,Cibona,Cedevita,93,83,İY 41-43
2929,2021-04-20,18:00,BC Nevėžis Kėdainiai,Dzukija Alytus,57,71,İY 30-41
2930,2021-04-20,18:50,BC Žalgiris Kaunas,BC Juventus Utena,97,79,İY 56-41
2931,2021-04-20,20:00,Saint Chamond,Quimper,78,86,İY 35-34
2932,2021-04-20,20:00,Fos Provence,Denain Voltair,83,89,İY 47-48
2933,2021-04-20,20:00,Vichy Clermont,Antibes,86,94,İY 42-49
2934,2021-04-20,20:00,Saint Quentin,Paris,85,71,İY 43-34
2935,2021-04-20,21:00,S'weyersheim,Evreux,68,67,İY 36-34
2936,2021-04-20,21:00,Gries,Aix Maurienne,89,83,İY 43-43
2937,2021-04-20,21:00,Poitiers,Rouen Basket,59,87,İY 35-38
2938,2021-04-20,14:35,GS Tigers,SD Tigers,117,99,İY 70-40
2939,2021-04-20,21:30,Boca Juniors,Esgrima,79,70,İY 36-33
2940,2021-04-20,20:00,Split,Puntamika,105,70,İY 46-37
2941,2021-04-20,18:00,Turi Svitavy,Usti nad Labem,91,93,İY 49-48
2942,2021-04-20,19:00,Decin,Kralovsti Soko,89,86,İY 48-45
2943,2021-04-20,18:00,CEZ Nymburk,USK Praha,116,54,İY 59-33
2944,2021-04-20,17:00,Uralmash,Temp,95,77,İY 51-31
2945,2021-04-20,21:30,Oostende,Kangoeroes,94,70,İY 52-35
2946,2021-04-20,21:30,Belfius Mons Hainaut,Hubo Limburg,75,78,İY 34-47
2947,2021-04-20,18:00,RSK Tarvas,TTÜ,86,75,İY 49-56
2948,2021-04-20,20:00,Rapla KK,Tartu,67,77,İY 39-33
2949,2021-04-20,19:00,H. Ramat Gan,Ironi Ra'anana,92,78,İY 44-28
2950,2021-04-20,19:00,Kiryat Motzkin,Elitzur Yavne,90,95,İY 34-50
2951,2021-04-20,19:00,MBA Moskva (K),Syktyvkar (K),82,73,İY 44-45
2952,2021-04-20,13:00,Chunghua Telecom,Taiyuan Textile,63,69,İY 32-32
2953,2021-04-20,14:40,Cathay Life,Taipower,76,53,İY 39-22
2954,2021-04-20,02:45,Cangrejeros de Monagas,Condores de Zulia,88,68,İY 41-38
2955,2021-04-20,23:45,Aragua,Condores de Zulia,72,58,İY 39-31
2956,2021-04-19,16:00,Merkezefendi,Samsunspor,82,75,İY 38-38
2957,2021-04-19,02:00,Charlotte,Portland,109,101,İY 65-51
2958,2021-04-19,02:00,Orlando,Houston,110,114,İY 59-53
2959,2021-04-19,02:00,Toronto,Oklahoma,112,106,İY 52-59
2960,2021-04-19,02:30,Dallas,Sacramento,107,121,İY 50-67
2961,2021-04-19,05:00,LA Clippers,Minnesota,124,105,İY 72-53
2962,2021-04-19,19:30,Oldenburg,Brose Baskets,100,99,İY 50-45
2963,2021-04-19,21:30,Chemnitz 99,Hamburg Towers,98,97,İY 48-45
2964,2021-04-19,14:00,EGO Spor Kulübü,Kadıköy İstanbul Spor Kulübü,95,57,İY 43-24
2965,2021-04-19,16:30,High Touch Hedef Takım,Beylikdüzü,82,70,İY 37-31
2966,2021-04-19,15:00,Erzurum Büyükşehir Belediye Gençlik Spor Kulübü,Ted Ankara,63,81,İY 27-39
2967,2021-04-19,17:30,Etimesgut Belediye Basketbol,Mersin Gel.(K),60,72,İY 32-38
2968,2021-04-19,19:00,Ironi N. Ziona,Hapoel Haifa,100,70,İY 54-39
2969,2021-04-19,19:20,Hapoel Elyon,M. Tel Aviv,85,78,İY 37-38
2970,2021-04-19,21:05,Hapoel Holon,H. Jerusalem,103,94,İY 54-46
2971,2021-04-19,19:00,Split,Borac Cacak,74,86,İY 36-43
2972,2021-04-19,21:00,Lille BC,Hermine,98,92,İY 44-40
2973,2021-04-19,10:00,LF Leopards,Zhejiang Lions,105,98,İY 44-52
2974,2021-04-19,14:35,ZJ Gold Bulls,QD Eagles,111,98,İY 60-39
2975,2021-04-19,18:00,BK Samara,Runa,91,73,İY 48-32
2976,2021-04-19,21:00,M.Ashdod (K),E. Holon (K),79,73,İY 33-40
2977,2021-04-19,20:00,Venezia (K),Costa (K),92,69,İY 51-31
2978,2021-04-19,20:00,P. Opolska,KK Gornik,81,99,İY 32-50
2979,2021-04-19,19:00,MBA Moskva (K),Syktyvkar (K),73,67,İY 35-25
2980,2021-04-18,15:15,TOFAŞ Spor Kulübü,Darüşşafaka Spor Kulübü,101,89,İY 50-48
2981,2021-04-18,17:15,Petkim Spor,Türk Telekom Basketbol Kulübü,65,71,İY 29-35
2982,2021-04-18,14:00,Sigortam.net,Ist. Basket,85,81,İY 50-37
2983,2021-04-18,15:45,Selçuklu Bld,Kocaeli,83,65,İY 37-37
2984,2021-04-18,17:30,Mamak Belediyesi,Ankara Anadolu,94,83,İY 47-42
2985,2021-04-18,14:00,Ceyhan Bld.(K),Yalova VIP Gençlik Spor Kulübü,74,105,İY 42-49
2986,2021-04-18,03:00,Washington,Detroit,121,100,İY 61-55
2987,2021-04-18,03:00,Chicago,Cleveland,106,96,İY 47-49
2988,2021-04-18,03:30,Boston,Golden State,119,114,İY 60-66
2989,2021-04-18,04:00,Milwaukee,Memphis,115,128,İY 59-69
2990,2021-04-18,05:00,Phoenix,San Antonio,85,111,İY 45-64
2991,2021-04-18,20:00,Atlanta,Indiana,129,117,İY 66-57
2992,2021-04-18,20:00,New York,New Orleans,122,112,İY 57-44
2993,2021-04-18,22:30,Miami,Brooklyn,109,107,İY 64-60
2994,2021-04-18,19:00,P. Avenida (K),UMMC (K),68,78,İY 30-39
2995,2021-04-18,15:00,Sopron (K),Fenerbahçe Spor Kulübü,58,64,İY 31-36
2996,2021-04-18,13:15,Estudiantes,Real Betis,82,96,İY 35-40
2997,2021-04-18,18:00,CD Saski Baskonia,Burgos,83,94,İY 46-42
2998,2021-04-18,18:00,Obradoiro,CB Herbalife Gran Canaria Claret,89,88,İY 38-42
2999,2021-04-18,19:30,Real Madrid,Club Joventut de Badalona,101,92,İY 44-47
3000,2021-04-18,21:00,Zaragoza,Gipuzkoa,99,71,İY 47-29
3001,2021-04-18,22:00,Tenerife,Unicaja Baloncesto Málaga,79,61,İY 39-29
3002,2021-04-18,13:00,Brescia,Dinamo Sassari,82,94,İY 42-53
3003,2021-04-18,18:00,Trieste,Pesaro,101,88,İY 52-49
3004,2021-04-18,19:00,Venezia,F. Bologna,92,76,İY 46-40
3005,2021-04-18,19:30,Uni Treviso,Varese,94,103,İY 52-46
3006,2021-04-18,20:30,Cantu,Reggio Emilia,71,72,İY 37-33
3007,2021-04-18,21:45,Enel Brindisi,Vanoli,67,78,İY 27-47
3008,2021-04-18,19:15,Bourg Basket,Limoges Cercle Saint-Pierre,66,69,İY 33-37
3009,2021-04-18,08:00,Melbourne,I.Hawks,87,76,İY 56-42
