,date,start_time,team1,team2,team1_score,team2_score,first_half_score
1659,2020-11-21,21:00,Primorska,Mega,69,71,İY 42-37
1660,2020-11-21,20:00,Denain Voltair,Gravelines,100,107,İY 42-36
1661,2020-11-21,19:35,Zielona Gora,Stal Ostrow,105,85,İY 60-53
1662,2020-11-21,21:30,KK Anwil,Asseco Gdynia,86,78,İY 41-42
1663,2020-11-21,18:00,BC CBet Prienai,Pieno Pasvalys,96,99,İY 47-42
1664,2020-11-21,21:00,CB Ourense,Leyma Coruna,71,88,İY 35-46
1665,2020-11-21,18:45,CB Granada,Girona,83,60,İY 40-33
1666,2020-11-21,20:00,Almansa,Fundacion,93,99,İY 51-44
1667,2020-11-21,22:00,Myrtia,Real Canoe NC,76,67,İY 38-30
1668,2020-11-21,21:30,Bristol Flyers,Wolves,64,69,İY 32-37
1669,2020-11-21,00:30,Bauru,Caxias,74,54,İY 39-24
1670,2020-11-21,03:00,Flamengo,C Mourao,78,63,İY 32-25
1671,2020-11-21,21:00,São Paulo Futebol Clube,Franca,90,96,İY 35-52
1672,2020-11-21,23:30,Minas,Unifacisa,108,99,İY 59-49
1673,2020-11-21,17:00,Hermes,Alkar Sinj,75,88,İY 36-42
1674,2020-11-21,20:00,Skrljevo,GKK Sibenik,88,77,İY 45-32
1675,2020-11-21,21:00,Zabok,Zadar,66,80,İY 22-41
1676,2020-11-21,20:00,Zlatibor,Dunav,97,77,İY 46-34
1677,2020-11-21,20:00,Vrsac,OKK Beograd,91,86,İY 52-45
1678,2020-11-21,21:00,Tamis,KK Pirot,71,65,İY 46-42
1679,2020-11-21,20:00,Sentjur,Hopsi Polzela,81,74,İY 35-35
1680,2020-11-21,19:30,Usti nad Labem,Turi Svitavy,90,88,İY 36-47
1681,2020-11-21,20:00,Kolin,Ostrava,74,72,İY 30-33
1682,2020-11-21,20:45,Decin,Opava,68,77,İY 44-38
1683,2020-11-21,19:30,Timberwolves,Traiskirchen,78,70,İY 45-40
1684,2020-11-21,22:00,Oberwart,Dukes,70,67,İY 44-31
1685,2020-11-21,15:15,Ufimets,BK Samara,71,98,İY 32-49
1686,2020-11-21,15:00,Uralmash,Temp,70,85,İY 37-47
1687,2020-11-21,19:30,MBA Moskva,Vostok 65,80,81,İY 37-35
1688,2020-11-21,15:00,BC Kalev Cramo,TTÜ,113,59,İY 55-30
1689,2020-11-21,18:00,Tallinna Kalev,Rapla KK,83,89,İY 48-42
1690,2020-11-21,09:05,Townsville (K),B. Spirit (K),91,81,İY 40-47
1691,2020-11-21,01:00,Santo Andre(K),Araraquara (K),55,52,İY 28-22
1692,2020-11-21,21:00,Vera Cruz (K),Funvic (K),73,38,İY 30-16
1693,2020-11-21,16:00,Champion (K),Cherno More (K,84,51,İY 52-22
1694,2020-11-21,16:00,Ostrava (K),Slovanka (K),76,56,İY 38-25
1695,2020-11-21,17:00,Horsens,Wolfpack,83,63,İY 35-35
1696,2020-11-21,19:00,Amager,Svendborg,69,119,İY 32-50
1697,2020-11-21,09:30,Taoyuan Air Ape,Formosa Dreamers,86,93,İY 38-53
1698,2020-11-21,12:00,Fubon Braves,Hsinchu Lioneers,107,71,İY 50-37
1699,2020-11-21,20:00,Ura,Vilpas Vikings,59,81,İY 30-47
1700,2020-11-21,16:00,Kouvottaret (K,Helmi HBA (K),94,56,İY 52-26
1701,2020-11-21,18:00,F. Alku (K),Espoo (K),69,95,İY 34-41
1702,2020-11-21,22:00,Agustinos Eras,Gijon,66,67,İY 29-34
1703,2020-11-21,20:30,Valladolid,Cantbasket 04,65,80,İY 32-42
1704,2020-11-21,22:00,CAB Estepona,Malaga II,76,98,İY 37-49
1705,2020-11-21,14:30,Barcelona II,Menorca,70,45,İY 29-21
1706,2020-11-21,20:30,Pardinyas,Villarrobledo,67,74,İY 34-31
1707,2020-11-21,20:30,L'Hospitalet,Tarragona,67,65,İY 36-28
1708,2020-11-21,19:00,FEDESA Rosalia,Iraurgi SB (K),69,71,İY 34-37
1709,2020-11-21,21:45,Ardoi (K),Ibaizabal (K),61,53,İY 34-28
1710,2020-11-21,19:00,Real Canoe (K),Claret (K),65,57,İY 28-21
1711,2020-11-21,19:00,CAB Estepona,Málaga (K),54,57,İY 31-18
1712,2020-11-21,21:04,Boras,Nassjö,86,75,İY 48-37
1713,2020-11-21,20:30,Vigarano (K),Costa (K),76,92,İY 37-40
1714,2020-11-21,22:30,Martino II (K),S. Giorgio (K),65,71,İY 40-25
1715,2020-11-21,11:00,Earthfriends,P Yamagata,71,79,İY 32-31
1716,2020-11-21,15:00,MKKS Żak Koszalin,Arka AMW Gdynia II,90,78,İY 43-25
1717,2020-11-21,18:00,Tarnovia Basket Tarnowo Podgórne,AZS Basket Nysa,86,80,İY 44-34
1718,2020-11-21,20:00,E. Kotwica,Pogon Prudnik,76,71,İY 42-48
1719,2020-11-21,20:00,BC Dziki Warszawa,Krosno,69,61,İY 34-31
1720,2020-11-21,19:00,Gdynia (K),AZS Poznan (K),99,62,İY 52-38
1721,2020-11-21,00:00,GRIB Escondnovoengenho,Clube dos Galitos / Clínica Dr. Semblano,35,56,İY 19-34
1722,2020-11-21,14:00,Ovarense Basquetebol B,Académico,56,59,İY 19-33
1723,2020-11-21,14:00,Queluz,Ginásio Clube Olhanense,54,58,İY 24-30
1724,2020-11-21,13:45,Sanjoanense,Sampaense,77,79,İY 42-31
1725,2020-11-21,14:00,Quinta (K),Vitoria (K),66,60,İY 25-33
1726,2020-11-21,14:00,S. SKFU (K),Sparta&K II(K),67,69,İY 39-35
1727,2020-11-21,14:00,Neftyanik (K),Petersburg (K),86,74,İY 52-37
1728,2020-11-21,18:00,Shakhty (K),Energiya (K),71,64,İY 40-29
1729,2020-11-21,18:30,Moskova II (K),Kursk II (K),84,81,İY 50-43
1730,2020-11-21,19:00,UMB (K),Poprad (K),50,70,İY 27-31
1731,2020-11-21,16:00,Vinnytski Blyskavky,Odessa (K),68,76,İY 37-42
1732,2020-11-21,16:00,Niko,Politekhnik,58,91,İY 31-48
1733,2020-11-21,18:00,KDPU,Dnipro II,101,85,İY 48-40
1734,2020-11-21,17:50,Centauros de Portuguesa,Cangrejeros de Monagas,84,75,İY 43-35
1735,2020-11-21,21:05,Broncos de Caracas,Brillantes de Maracaibo,66,54,İY 37-28
1736,2020-11-21,09:30,Capital Swish,Canterbury Wildcats,55,42,İY 25-25
1737,2020-11-20,22:00,ALBA Berlin,BK Zenit Saint Petersburg,66,73,İY 22-33
1738,2020-11-20,22:45,Olimpia Milano,BC Žalgiris Kaunas,98,92,İY 52-40
1739,2020-11-20,23:00,FC Barcelona Lassa Bàsquet,KK Crvena Zvezda,76,65,İY 39-22
1740,2020-11-20,23:00,Real Madrid,Fenerbahçe,94,74,İY 49-36
1741,2020-11-20,23:00,Valencia,M. Tel Aviv,82,80,İY 43-37
1742,2020-11-20,20:45,Brescia,KK Budućnost VOLI,66,75,İY 40-31
1743,2020-11-20,20:00,Virtus Bologna,Lietkabelis,82,73,İY 37-34
1744,2020-11-20,19:30,Le Portel,Blois 41,90,92,İY 49-49
1745,2020-11-20,22:05,Legia Warszawa,Gliwice,95,85,İY 39-40
1746,2020-11-20,20:30,Melilla,Breogan,74,67,İY 37-31
1747,2020-11-20,22:00,Palencia,Tizona,71,85,İY 44-48
1748,2020-11-20,21:00,Scorchers,Raiders,73,84,İY 36-42
1749,2020-11-20,21:00,Sharks,Riders,64,85,İY 31-45
1750,2020-11-20,22:30,Eagles,Lions,79,99,İY 47-47
1751,2020-11-20,00:30,Pinheiros/SKY,São Paulo Futebol Clube,73,100,İY 32-45
1752,2020-11-20,03:00,Franca,Cruzes,94,82,İY 44-32
1753,2020-11-20,22:00,Paulistano,Cerrado,72,61,İY 34-30
1754,2020-11-20,20:00,KKK Radnicki,Vojvodina,77,63,İY 38-19
1755,2020-11-20,18:00,BK Samara,Univ Yugra,20,0,
1756,2020-11-20,20:00,RSK Tarvas,Parnu,72,76,İY 28-32
1757,2020-11-20,19:30,Bakken Bears,Bakken II,92,80,İY 47-36
1758,2020-11-20,20:00,Viimsi,Rae Koss/Hansaviimistlus,105,54,İY 50-29
1759,2020-11-20,21:15,Paide Viking,Los Toros,85,71,İY 48-46
1760,2020-11-20,10:45,Meralco Bolts,Ginebra SM,95,77,İY 42-50
1761,2020-11-20,13:30,Phoenix,TNT Ka Tropa,110,103,İY 60-45
1762,2020-11-20,19:30,Kouvot,Kauhajoki,78,83,İY 39-36
1763,2020-11-20,19:30,Catz (K),T. Honka (K),59,87,İY 25-41
1764,2020-11-20,21:04,Norrköping,Köping Stars,87,79,İY 47-38
1765,2020-11-20,19:00,Kibirkstis (K),Neptūnas (K),52,68,İY 24-29
1766,2020-11-20,20:00,Energa Czarni,Sokol Lancut,86,74,İY 47-38
1767,2020-11-20,00:00,Vasco da Gama,Povoa,76,88,İY 32-40
1768,2020-11-20,14:00,Zenit U21,MBA Moskva Under 21,62,54,İY 31-26
1769,2020-11-20,14:00,Enisey (K),Novosibirsk(K),71,72,İY 35-45
1770,2020-11-20,18:00,ZHBK Sparta(K),Spartak M. (K),106,39,İY 56-22
1771,2020-11-20,17:50,Diablos de Miranda,La Guaira,75,87,İY 23-47
1772,2020-11-20,21:05,Llaneros de Guárico BBC,Condores de Zulia,77,51,İY 41-23
1773,2020-11-20,23:30,Spartans Distrito Capital de Caracas,Gladiadores de Anzoátegui,60,52,İY 28-31
1774,2020-11-20,09:30,Canterbury Wildcats,Auckland Dream,51,66,İY 20-33
1775,2020-11-19,20:00,BC Khimki,Anadolu Efes Spor Kulübü,77,105,İY 51-58
1776,2020-11-19,22:30,FC Bayern München,PBK CSKA Moskva,81,89,İY 39-36
1777,2020-11-19,22:30,CD Saski Baskonia,Panathinaikos BC Superfoods,93,72,İY 46-39
1778,2020-11-19,14:30,Final Spor,Kocaeli,90,85,İY 48-37
1779,2020-11-19,17:00,Samsunspor,Balıkesir BŞB,86,74,İY 40-44
1780,2020-11-19,22:30,Partizan,Club Joventut de Badalona,78,75,İY 41-33
1781,2020-11-19,22:45,Bourg Basket,BC UNICS Kazan,74,86,İY 37-37
1782,2020-11-19,22:00,BC MoraBanc Andorra,Antwerp,82,69,İY 50-38
1783,2020-11-19,21:00,Medi Bayreuth,Telekom Basket,83,77,İY 38-46
1784,2020-11-19,21:00,Brose Baskets,Chemnitz 99,93,86,İY 44-47
1785,2020-11-19,20:25,Hapoel Haifa,Hapoel Eilat,84,97,İY 33-41
1786,2020-11-19,22:15,H. Jerusalem,Maccabi Haifa,111,77,İY 64-34
1787,2020-11-19,20:00,Borac Cacak,Krka,86,90,İY 41-50
1788,2020-11-19,19:35,KS ROSA Radom,Wilki Morskie,83,73,İY 32-38
1789,2020-11-19,21:30,Starogard,D. Gornicza,91,99,İY 46-53
1790,2020-11-19,22:00,Man Giants,Phoenix,106,64,İY 57-23
1791,2020-11-19,01:00,Comunicaciones,La Union,81,91,İY 36-42
1792,2020-11-19,03:30,Obera,Quimsa,62,78,İY 30-38
1793,2020-11-19,00:30,Cerrado,Bauru,81,83,İY 29-46
1794,2020-11-19,03:00,Paulistano,Corinthians,75,74,İY 41-33
1795,2020-11-19,19:30,Pato Basquete,Unifacisa,85,76,İY 30-42
1796,2020-11-19,22:00,Cearense,Minas,67,82,İY 27-46
1797,2020-11-19,19:00,Osijek,Gorica,86,106,İY 47-59
1798,2020-11-19,22:00,Split,Cibona,96,85,İY 55-38
1799,2020-11-19,19:00,Turi Svitavy,Decin,78,69,İY 42-44
1800,2020-11-19,20:00,Usti nad Labem,Brno,79,89,İY 46-44
1801,2020-11-19,21:30,St. Pölten,Flyers Wels,81,82,İY 38-47
1802,2020-11-19,21:00,KK TFT,Beroe,80,75,İY 40-38
1803,2020-11-19,11:05,D. Rangers (K),Townsville (K),101,89,İY 52-45
1804,2020-11-19,01:00,FR/Semelp Pindamonhangaba Under 19,Sao Jose U19,83,85,İY 48-36
1805,2020-11-19,19:00,BC Kadrina Karud,Keila KK,105,84,İY 50-44
1806,2020-11-19,20:00,T. Kalev II,Maaülikooli,85,78,İY 37-35
1807,2020-11-19,20:30,Tartu II,TSKK / Nord,78,59,İY 40-29
1808,2020-11-19,13:00,Ulsan,Incheon ET,79,64,İY 31-38
1809,2020-11-19,13:00,Dongu Promy,KT Sonicboom,81,88,İY 44-46
1810,2020-11-19,21:00,Promete (K),UNI Girona (K),70,96,İY 37-43
1811,2020-11-19,21:00,P. Avenida (K),Stadium (K),92,73,İY 34-43
1812,2020-11-19,22:00,Zamarat (K),Clarinos (K),99,84,İY 45-39
1813,2020-11-19,23:00,Estudiantes(K),Islas Can. (K),71,68,İY 31-28
1814,2020-11-19,22:30,Alcobendas (K),Leganes,72,75,İY 37-38
1815,2020-11-19,19:00,Vilkaviskio Perlas,Z. Kaunas II,77,80,İY 35-38
1816,2020-11-19,23:30,Illiabum Clube,Sangalhos,94,65,İY 43-25
1817,2020-11-19,17:00,BC Chelbasket,Neftekhimik,85,81,İY 45-33
1818,2020-11-19,17:00,BC MitsuBasket Lipetsk,Dynamo Stavro,72,79,İY 34-31
1819,2020-11-19,13:00,Avtodor U21,Enisey U21,83,76,İY 45-46
1820,2020-11-19,14:00,UNICS U21,Parma,62,74,İY 37-36
1821,2020-11-19,14:00,Lokomotiv U21,BC Runa Under 21,82,44,İY 31-25
1822,2020-11-19,19:30,Nizhny U21,Khimki U21,85,80,İY 37-37
1823,2020-11-19,14:00,Nadezhda II(K),Dynamo II (K),67,49,İY 30-25
1824,2020-11-19,17:50,Brillantes de Maracaibo,Centauros de Portuguesa,53,59,İY 28-27
1825,2020-11-19,21:05,Supersónicos de Miranda,Llaneros de Guárico BBC,71,64,İY 27-30
1826,2020-11-19,23:30,Margarita,Broncos de Caracas,73,71,İY 34-39
1827,2020-11-19,15:00,L. Warriors,Hanoi Buffaloes,60,73,İY 24-39
1828,2020-11-18,20:30,Real Madrid,M. Tel Aviv,79,63,İY 45-32
1829,2020-11-18,22:00,ALBA Berlin,Asvel,76,75,İY 36-43
1830,2020-11-18,22:45,Olimpia Milano,KK Crvena Zvezda,79,87,İY 44-48
1831,2020-11-18,18:00,Akhisar Belediye,Mamak Belediyesi,86,72,İY 49-39
1832,2020-11-18,16:00,Hatay Büyükşehir Belediye Spor Kulübü,Samsun Canik Belediye Spor Kulübü,121,70,İY 66-34
1833,2020-11-18,22:00,Bakken Bears,Dinamo Sassari,84,91,İY 43-49
1834,2020-11-18,20:00,TOFAŞ Spor Kulübü,Dijon,81,87,İY 28-28
1835,2020-11-18,20:30,CEZ Nymburk,K. Strovolou,96,69,İY 59-38
1836,2020-11-18,20:30,Burgos,Enel Brindisi,93,71,İY 49-45
1837,2020-11-18,21:00,KK Budućnost VOLI,Unicaja Baloncesto Málaga,66,90,İY 37-45
1838,2020-11-18,22:30,Brescia,KK Mornar,77,75,İY 41-38
1839,2020-11-18,19:30,L. Kuban,Lietkabelis,94,90,İY 52-38
1840,2020-11-18,22:00,Trento,Nanterre,102,104,İY 37-37
1841,2020-11-18,23:00,CB Herbalife Gran Canaria Claret,Cedevita,90,82,İY 41-40
1842,2020-11-18,20:00,Uni Treviso,Cantu,89,82,İY 44-44
1843,2020-11-18,19:55,Hapoel Elyon,H. Be'er Sheva,86,73,İY 45-39
1844,2020-11-18,16:00,PAOK,Kymis Lavrio,83,65,İY 41-40
1845,2020-11-18,21:00,Iraklis,C. Rodos,66,65,İY 42-29
1846,2020-11-18,21:30,Astoria,Zielona Gora,87,101,İY 46-55
1847,2020-11-18,22:30,Raiders,Bristol Flyers,65,78,İY 31-34
1848,2020-11-18,01:00,Quimsa,I. Atletico Central Cordoba,90,97,İY 48-41
1849,2020-11-18,03:30,Libertad,Comunicaciones,93,79,İY 46-31
1850,2020-11-18,17:00,Penarol,Bahia,78,83,İY 46-38
1851,2020-11-18,17:00,Regatas,Olimpico,77,64,İY 35-31
1852,2020-11-18,20:00,Corrientes,Atenas,93,78,İY 44-35
1853,2020-11-18,22:30,I. Atletico Central Cordoba,Libertad,96,81,İY 46-37
1854,2020-11-18,02:00,Cruzes,São Paulo Futebol Clube,75,112,İY 34-45
1855,2020-11-18,22:00,Caxias,Brasilia,84,69,İY 43-31
1856,2020-11-18,21:00,Zabok,Dubrava,92,82,İY 45-40
1857,2020-11-18,19:45,Kolin,Olomoucko,98,85,İY 49-38
1858,2020-11-18,20:00,Kralovsti Soko,Pardubice,75,73,İY 44-36
1859,2020-11-18,14:00,Khimki Pod,BK Samara,71,93,İY 39-45
1860,2020-11-18,18:00,CSKA Moskva II,Ufimets,104,107,İY 40-56
1861,2020-11-18,18:00,Kupol Rodniki,Temp,99,77,İY 48-47
1862,2020-11-18,19:00,MBA Moskva,Uralmash,100,104,İY 46-54
1863,2020-11-18,20:00,Tartu,RSK Tarvas,72,93,İY 42-62
1864,2020-11-18,20:30,TTÜ,BC Kalev Cramo,67,81,İY 31-44
1865,2020-11-18,18:00,Impuls,Rubon,65,60,İY 43-35
1866,2020-11-18,01:00,Paulistano U19,FR/Semelp Pindamonhangaba Under 19,86,54,İY 39-29
1867,2020-11-18,10:45,TNT Ka Tropa,Phoenix,95,92,İY 36-37
1868,2020-11-18,13:30,Ginebra SM,Meralco Bolts,96,79,İY 48-36
1869,2020-11-18,19:30,KTP,Lahti,85,91,İY 42-33
1870,2020-11-18,13:00,Seoul Thunders,Seoul Knights,84,65,İY 42-30
1871,2020-11-18,21:15,Basquet Maresme Boet Mataro,Segle XXI (K),66,62,İY 27-31
1872,2020-11-18,18:30,Kibirkstis (K),Kibirkstis (K),28,91,İY 21-51
1873,2020-11-18,20:00,KK Gostivar,KK Crn Drim Struga,109,95,İY 51-42
1874,2020-11-18,21:00,Rycerze Rydzyna,Tarnovia Basket Tarnowo Podgórne,99,85,İY 44-40
1875,2020-11-18,20:15,Uni.Gdański(K),MPKK Sokołów S.A. Sokołów Podlaski,68,57,İY 36-24
1876,2020-11-18,20:00,E. Kotwica,Sokol Lancut,82,69,İY 48-36
1877,2020-11-18,20:00,BC Dziki Warszawa,Tychy,64,82,İY 32-52
1878,2020-11-18,23:45,Sanjoanense,Ginasio,100,76,İY 43-42
1879,2020-11-18,13:00,Avtodor U21,Enisey U21,75,46,İY 37-28
1880,2020-11-18,14:00,UNICS U21,Parma,69,64,İY 44-25
1881,2020-11-18,19:30,Nizhny U21,Khimki U21,101,102,İY 33-43
1882,2020-11-18,17:50,Cangrejeros de Monagas,Spartans Distrito Capital de Caracas,63,75,İY 28-36
1883,2020-11-18,21:05,Condores de Zulia,Diablos de Miranda,65,67,İY 33-24
1884,2020-11-18,23:30,Gladiadores de Anzoátegui,Guayana,60,72,İY 31-31
1885,2020-11-17,20:00,BK Zenit Saint Petersburg,BC Khimki,83,88,İY 47-44
1886,2020-11-17,20:30,Anadolu Efes Spor Kulübü,FC Bayern München,71,74,İY 37-42
1887,2020-11-17,21:00,BC Žalgiris Kaunas,PBK CSKA Moskva,78,87,İY 38-45
1888,2020-11-17,22:30,CD Saski Baskonia,Fenerbahçe,86,68,İY 45-36
1889,2020-11-17,23:00,Valencia,Panathinaikos BC Superfoods,95,83,İY 45-41
1890,2020-11-17,22:00,Tenerife,Galatasaray,85,72,İY 45-25
1891,2020-11-17,20:30,Hapoel Holon,BC Tsmoki-Minsk,69,79,İY 32-47
1892,2020-11-17,20:30,AEK,Cholet Basket,83,81,İY 43-37
1893,2020-11-17,22:30,Partizan,BC UNICS Kazan,89,86,İY 40-39
1894,2020-11-17,22:45,Club Joventut de Badalona,Bahçeşehir Koleji Spor Kulübü,77,87,İY 41-48
1895,2020-11-17,22:00,Levallois,Ratiopharm Ulm,72,65,İY 32-39
1896,2020-11-17,22:00,Antwerp,AS Monaco,67,75,İY 32-44
1897,2020-11-17,21:00,Chalons-Reims,Besançon,104,67,İY 47-28
1898,2020-11-17,22:00,Chorale Roanne,Vichy Clermont,93,70,İY 46-41
1899,2020-11-17,20:00,Polski Torun,Spojnia,108,95,İY 55-50
1900,2020-11-17,22:00,Real Canoe NC,Penas Huesca,75,84,İY 41-45
1901,2020-11-17,22:00,Eagles,Sharks,97,87,İY 47-29
1902,2020-11-17,17:00,La Union,Corrientes,51,70,İY 28-32
1903,2020-11-17,20:00,Atenas,Regatas,62,98,İY 28-47
1904,2020-11-17,22:30,Olimpico,Obera,85,63,İY 42-28
1905,2020-11-17,00:30,Bauru,Brasilia,93,70,İY 48-27
1906,2020-11-17,03:00,Corinthians,Pinheiros/SKY,76,74,İY 49-42
1907,2020-11-17,21:00,C Mourao,Pato Basquete,78,82,İY 43-40
1908,2020-11-17,23:30,Unifacisa,Cearense,69,67,İY 40-29
1909,2020-11-17,21:00,Puntamika,Zadar,78,73,İY 45-35
1910,2020-11-17,21:00,KK Rogaska,Triglav,93,75,İY 47-36
1911,2020-11-17,19:00,Brno,USK Praha,89,85,İY 43-38
1912,2020-11-17,19:00,Burevestnik,Novosibirsk,96,76,İY 39-47
1913,2020-11-17,01:00,Paulistano U19,Sao Jose U19,79,69,İY 31-29
1914,2020-11-17,13:00,LG Sakers,Jeonju KCC,73,68,İY 34-37
1915,2020-11-17,20:00,Ibaizabal (K),Celta (K),59,66,İY 30-27
1916,2020-11-17,21:04,Fryshuset,Norrköping,67,79,İY 22-42
1917,2020-11-17,21:00,KK TFT,Kozuv,83,62,İY 55-34
1918,2020-11-17,22:00,Lider Swarzędz,Tecza Leszno,78,86,İY 46-40
1919,2020-11-17,17:50,Diablos de Miranda,Supersónicos de Miranda,69,86,İY 34-47
1920,2020-11-17,21:05,La Guaira,Condores de Zulia,73,67,İY 33-37
1921,2020-11-17,23:30,Spartans Distrito Capital de Caracas,Brillantes de Maracaibo,70,59,İY 34-26
1922,2020-11-16,20:00,Hapoel Haifa,Ironi N. Ziona,106,91,İY 51-48
1923,2020-11-16,22:00,H. Tel Aviv,H. Jerusalem,76,88,İY 30-37
1924,2020-11-16,19:35,D. Gornicza,Trefl Sopot,72,81,İY 31-39
1925,2020-11-16,21:00,Zielona Gora,KS ROSA Radom,111,80,İY 53-39
1926,2020-11-16,22:00,Cerrado,Franca,79,86,İY 43-39
1927,2020-11-16,22:00,Podcetrtek,KK Sencur,70,88,İY 34-54
1928,2020-11-16,19:00,Olomoucko,Turi Svitavy,86,96,İY 43-54
1929,2020-11-16,19:45,Kolin,Kralovsti Soko,95,93,İY 51-58
1930,2020-11-16,20:00,Decin,Usti nad Labem,88,87,İY 47-48
1931,2020-11-16,20:00,Opava,Pardubice,85,69,İY 49-39
1932,2020-11-16,14:10,BK Irkut,Vostok 65,70,93,İY 37-47
1933,2020-11-16,20:30,BC Elva/CHK,Keila (K),60,65,İY 30-31
1934,2020-11-16,13:00,Incheon ET,Goyang Orions,63,68,İY 30-27
1935,2020-11-16,21:34,Jamtland,Södertalje,112,71,İY 61-31
1936,2020-11-16,15:15,DYSUSSH,Niko,42,83,İY 15-31
1937,2020-11-16,17:50,Guayana,Cangrejeros de Monagas,77,71,İY 41-38
1938,2020-11-16,21:05,Llaneros de Guárico BBC,Broncos de Caracas,60,65,İY 23-30
1939,2020-11-16,23:30,Centauros de Portuguesa,Margarita,60,59,İY 39-25
1940,2020-11-15,13:00,Petkim Spor,Beşiktaş,82,72,İY 42-38
1941,2020-11-15,20:00,Anadolu Efes Spor Kulübü,M.Y. Afyon Bld,86,67,İY 41-36
1942,2020-11-15,17:00,Sigortam.net,Selçuklu Bld,80,91,İY 39-48
1943,2020-11-15,17:30,Danimarka (K),Romanya (K),91,74,İY 37-44
1944,2020-11-15,20:45,Çekya (K),İtalya K,63,69,İY 32-35
1945,2020-11-15,00:00,Finlandiya K,Portekiz K,70,62,İY 30-30
1946,2020-11-15,14:30,CD Saski Baskonia,Obradoiro,80,74,İY 34-36
1947,2020-11-15,14:30,Unicaja Baloncesto Málaga,Gipuzkoa,104,69,İY 51-41
1948,2020-11-15,19:00,Burgos,Estudiantes,91,71,İY 38-38
1949,2020-11-15,20:30,Tenerife,CB Herbalife Gran Canaria Claret,99,80,İY 43-30
1950,2020-11-15,22:00,CB RETAbet Bilbao Berri Basket,UCAM Murcia,63,73,İY 32-30
1951,2020-11-15,14:00,Dinamo Sassari,Enel Brindisi,87,100,İY 46-56
1952,2020-11-15,20:00,Cantu,Olimpia Milano,71,89,İY 44-43
1953,2020-11-15,22:45,Brescia,Trento,73,80,İY 37-35
1954,2020-11-15,17:00,S. Frankfurt,FC Bayern München,52,75,İY 34-28
1955,2020-11-15,17:00,Telekom Basket,Riesen,82,86,İY 34-46
1956,2020-11-15,20:00,Oldenburg,ALBA Berlin,86,89,İY 38-55
1957,2020-11-15,16:00,BC Avtodor Saratov,L. Kuban,89,85,İY 38-40
1958,2020-11-15,20:20,Hapoel Eilat,Rishon LeZion,86,84,İY 51-38
1959,2020-11-15,20:30,Bnei Herzliya,M. Tel Aviv,86,92,İY 34-43
1960,2020-11-15,18:00,Peristeri,Charilaos Trikoupis,84,72,İY 49-35
1961,2020-11-15,15:00,Mega,Krka,71,70,İY 36-31
1962,2020-11-15,19:00,Cedevita,Borac Cacak,97,88,İY 49-39
1963,2020-11-15,21:00,KK Crvena Zvezda,Split,78,76,İY 38-42
1964,2020-11-15,19:35,Slask Wroclaw,Legia Warszawa,73,68,İY 29-33
1965,2020-11-15,18:20,BC Žalgiris Kaunas,BC CBet Prienai,103,100,İY 51-50
1966,2020-11-15,14:30,Valladolid,Caceres,73,67,İY 29-34
1967,2020-11-15,21:00,Leyma Coruna,Melilla,93,71,İY 43-39
1968,2020-11-15,14:00,Bahia San Agustin,Amics Castello,73,79,İY 26-44
1969,2020-11-15,14:30,Lleida,Myrtia,78,55,İY 38-28
1970,2020-11-15,18:00,Raiders,Wolves,96,60,İY 41-26
1971,2020-11-15,20:00,Glasgow Rocks,Phoenix,93,63,İY 43-32
1972,2020-11-15,20:00,Riders,Lions,97,76,İY 53-31
1973,2020-11-15,07:05,Niigata Abirex,Levanga,76,82,İY 34-44
1974,2020-11-15,07:35,H. Dragonflies,Tochigi Brex,71,85,İY 35-43
1975,2020-11-15,08:05,Shiga L-Stars,Kyoto Hannaryz,82,79,İY 34-30
1976,2020-11-15,08:05,Ryukyu,Shinshu BW,80,71,İY 36-32
1977,2020-11-15,08:05,Sun Rockers,Dolphins,54,78,İY 25-37
1978,2020-11-15,08:05,Yokohama BC,SeaHorses,84,88,İY 43-40
1979,2020-11-15,09:05,Chiba Jets,Akita NH,102,58,İY 53-27
1980,2020-11-15,09:05,Toyota Alvark,NeoPhoenix,88,65,İY 45-30
1981,2020-11-15,10:05,Osaka Evessa,Shimane SM,90,71,İY 54-36
1982,2020-11-15,10:05,Brave Thunders,Toyama Grouses,82,93,İY 35-53
1983,2020-11-15,00:30,Brasilia,Paulistano,57,73,İY 33-31
1984,2020-11-15,02:00,Flamengo,Unifacisa,86,79,İY 40-45
1985,2020-11-15,03:00,Franca,Pinheiros/SKY,80,60,İY 46-34
1986,2020-11-15,19:00,GKK Sibenik,Zabok,87,81,İY 43-37
1987,2020-11-15,19:00,Osijek,Skrljevo,83,69,İY 54-38
1988,2020-11-15,17:00,USK Praha,CEZ Nymburk,88,72,İY 39-39
1989,2020-11-15,16:00,Kupol Rodniki,Uralmash,68,97,İY 35-54
1990,2020-11-15,17:00,Khimki Pod,Ufimets,59,51,İY 34-19
1991,2020-11-15,18:00,CSKA Moskva II,BK Samara,72,96,İY 40-53
1992,2020-11-15,19:00,MBA Moskva,Temp,55,77,İY 32-34
1993,2020-11-15,18:00,Parnu,TTÜ,77,69,İY 34-33
1994,2020-11-15,07:05,D. Rangers (K),S. Flames (K),99,72,İY 49-38
1995,2020-11-15,06:00,Adelaide 36ers,Bullets,87,62,İY 50-31
1996,2020-11-15,18:00,Lahti,Kobrat,109,102,İY 56-49
